game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,12.0,7.0,87.0,1.0,11.0,15.0,123.0,5.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,7.0,3.0,25.0,5.0,43.0,5.0,170.0,10.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,,,3.0,3.0,10.0,3.0,41.0,
