game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140LAS,2021-05-14,2021,1,WNBA,DAL,LAS,,,,,,,,1.0,,,,,,,1.8166666666666667,,5.0,,,,
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,1.0,,,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,2.0,,7.433333333333334,,6.0,5.0,,,2.0
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,,,,,1.0,,,1.0,,1.0,,,,,8.616666666666667,,-2.0,,,,1.0
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,1.0,,,,1.0,,,1.0,,,,,,,3.0166666666666666,,1.0,,,,
WNBA_202105290DAL,2021-05-29,2021,1,WNBA,PHO,DAL,1.0,,,,,,,,,1.0,,,,,1.8833333333333333,,-1.0,,,,
WNBA_202106010DAL,2021-06-01,2021,1,WNBA,LAS,DAL,,,,,,,,1.0,,,,,,,1.3,,-4.0,,,,1.0
WNBA_202106030PHO,2021-06-03,2021,1,WNBA,CHI,PHO,1.0,,1.0,,3.0,,,4.0,,,1.0,2.0,2.0,,8.816666666666666,,-2.0,2.0,1.0,1.0,
WNBA_202106050LAS,2021-06-05,2021,1,WNBA,CHI,LAS,,,,,,,,2.0,,3.0,,,,,6.866666666666667,,,,,,3.0
WNBA_202106090CHI,2021-06-09,2021,1,WNBA,IND,CHI,1.0,,1.0,0.5,2.0,1.0,0.5,4.0,2.0,2.0,1.0,4.0,4.0,,11.683333333333334,,4.0,9.0,1.0,,
WNBA_202106120IND,2021-06-12,2021,1,WNBA,CHI,IND,2.0,,,0.5,2.0,1.0,0.25,4.0,1.0,1.0,1.0,2.0,2.0,,9.566666666666666,,-2.0,5.0,,,1.0
WNBA_202106150MIN,2021-06-15,2021,1,WNBA,CHI,MIN,1.0,,,0.333,3.0,1.0,0.333,3.0,1.0,1.0,1.0,2.0,2.0,,6.95,,-14.0,5.0,,,
WNBA_202106170CHI,2021-06-17,2021,1,WNBA,CON,CHI,1.0,,1.0,,1.0,,,1.0,,,,,,,3.783333333333333,,6.0,,1.0,,1.0
WNBA_202106190CHI,2021-06-19,2021,1,WNBA,CON,CHI,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,4.383333333333334,,-8.0,5.0,,1.0,
WNBA_202106220NYL,2021-06-22,2021,1,WNBA,CHI,NYL,,,,,3.0,,,4.0,,1.0,,,,,5.35,,-2.0,,,,
WNBA_202106240NYL,2021-06-24,2021,1,WNBA,CHI,NYL,,,,,,,1.0,1.0,1.0,,0.5,2.0,1.0,,3.45,,-2.0,3.0,,,
WNBA_202106270CON,2021-06-27,2021,1,WNBA,CHI,CON,1.0,,,1.0,1.0,1.0,0.25,4.0,1.0,,1.0,2.0,2.0,,5.8,,6.0,5.0,,,1.0
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,4.0,,,1.0,1.0,1.0,0.5,2.0,1.0,2.0,,,,,7.95,,7.0,3.0,,,
WNBA_202107020DAL,2021-07-02,2021,1,WNBA,CHI,DAL,,,,,1.0,,,1.0,,,,,,,2.5666666666666664,,-8.0,,,,
WNBA_202107100CHI,2021-07-10,2021,1,WNBA,WAS,CHI,1.0,,,,,,,,,,,,,,4.6,,4.0,,,1.0,
WNBA_202108150CHI,2021-08-15,2021,1,WNBA,SEA,CHI,2.0,,1.0,1.0,2.0,2.0,0.5,4.0,2.0,,,,,,11.55,,3.0,6.0,1.0,,1.0
WNBA_202108170CHI,2021-08-17,2021,1,WNBA,DAL,CHI,1.0,,,0.333,3.0,1.0,0.25,4.0,1.0,2.0,,,,,9.916666666666666,,-2.0,3.0,,,
WNBA_202108210CHI,2021-08-21,2021,1,WNBA,MIN,CHI,1.0,,1.0,,1.0,,,3.0,,1.0,,,,,11.016666666666667,,-6.0,,1.0,,
WNBA_202108270SEA,2021-08-27,2021,1,WNBA,CHI,SEA,,,,0.5,2.0,1.0,0.5,2.0,1.0,,,,,,4.133333333333334,,,3.0,,,
