game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-mKAqBBmqbg,,2013,1,MLS,,,0.0,-0.1996,20.377,5.1097,0.0,-0.116,0.0,5.0,1081.0,0.7934,518.0,0.3049,0.0589,0.0,6.0,0.0,0.1996,0.116,-0.116,0.3157,0.7928,0.0934
soccer-mls-2014-mKAqBBmqbg,,2014,1,MLS,,,1.0,0.1951,19.832,6.0841,0.0,-0.4547,1.0,6.0,898.0,0.7488,402.0,-6.559,-1.6316,0.0,7.0,0.0,0.8049,0.4547,-0.4547,1.2596,0.7651,0.3491
soccer-mls-2015-mKAqBBmqbg,,2015,1,MLS,,,1.0,-0.5216,22.7474,8.0791,3.0,1.1407,4.0,16.0,2057.0,0.7418,879.0,-10.6382,-1.2103,0.6296,31.0,9.0,1.5216,1.8593,0.8939,3.3809,0.7539,0.8705
soccer-mls-2016-mKAqBBmqbg,,2016,1,MLS,,,3.0,1.7866,22.5616,7.1855,2.0,0.3895,5.0,20.0,2708.0,0.7791,1263.0,0.3318,0.0263,0.8926,38.0,9.0,1.2134,1.6105,-0.2761,2.8238,0.7788,0.8053
soccer-mls-2017-mKAqBBmqbg,,2017,1,MLS,,,2.0,0.32,21.571,6.029,3.0,-0.5091,5.0,24.0,2048.0,0.7472,906.0,-16.7057,-1.8439,1.1893,49.0,15.0,1.68,3.5091,-0.4251,5.189,0.7657,2.9767
soccer-mls-2018-mKAqBBmqbg,,2018,1,MLS,,,0.0,-0.4322,18.697,3.4505,1.0,0.2292,1.0,7.0,740.0,0.8194,299.0,-2.4109,-0.8063,0.0329,9.0,2.0,0.4322,0.7708,-0.4409,1.203,0.8275,0.4412
soccer-mls-2018-pzeQZ6xQKw,,2018,1,MLS,,,2.0,0.8634,20.2465,1.5901,2.0,-0.2261,4.0,16.0,1143.0,0.7944,574.0,-6.7105,-1.1691,2.2538,21.0,5.0,1.1366,2.2261,-0.8724,3.3627,0.8061,1.6111
soccer-mls-2019-pzeQZ6xQKw,,2019,1,MLS,,,1.0,-1.1626,18.5278,4.3686,2.0,0.4146,3.0,17.0,2868.0,0.8065,1008.0,-3.1906,-0.3165,1.3212,35.0,12.0,2.1626,1.5854,-0.246,3.748,0.8097,0.8711
soccer-mls-2020-pzeQZ6xQKw,,2020,1,MLS,,,1.0,0.3026,18.6162,2.7225,2.0,-0.7784,3.0,9.0,1327.0,0.8463,514.0,2.3154,0.4505,0.7538,28.0,12.0,0.6974,2.7784,0.038,3.4758,0.8418,1.6
soccer-mls-2021-pzeQZ6xQKw,,2021,1,MLS,,,2.0,0.3749,20.8238,2.9936,1.0,-0.0358,3.0,19.0,1985.0,0.8332,977.0,0.3192,0.0327,0.6524,18.0,2.0,1.6251,1.0358,0.0296,2.6609,0.8328,1.0548
soccer-mls-2022-eVq3ya6MWO,,2022,1,MLS,,,4.0,-0.2875,18.7309,2.6875,3.0,0.6063,7.0,54.0,3129.0,0.8051,1575.0,21.9724,1.3951,1.4971,37.0,10.0,4.2875,2.3937,0.5473,6.6813,0.7911,1.4908
soccer-mls-2023-eVq3ya6MWO,,2023,1,MLS,,,0.0,-1.378,19.0449,3.4361,0.0,-0.7136,0.0,23.0,2041.0,0.8017,812.0,-1.8056,-0.2224,0.0,17.0,4.0,1.378,0.7136,-0.2011,2.0917,0.8039,0.3969
soccer-mls-2024-X0Oq66zq6D,,2024,1,MLS,,,2.0,-0.8222,20.0988,2.8491,3.0,1.6253,5.0,28.0,2575.0,0.8021,1319.0,-21.0281,-1.5942,1.4763,23.0,7.0,2.8222,1.3747,0.4607,4.1969,0.8181,0.9125
soccer-mls-2025-X0Oq66zq6D,,2025,1,MLS,,,0.0,-0.2932,16.992,1.4672,0.0,-0.0943,0.0,3.0,795.0,0.8687,396.0,-0.4255,-0.1075,0.0,2.0,2.0,0.2932,0.0943,0.2798,0.3875,0.8698,0.0145
