game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-lgpMOvnQzy,,2013,1,MLS,,,1.0,0.8679,53.8203,48.3564,0.0,14.0,-1.5416,0.0,0.9008,1.0,0.14,1.0,1073.0,0.467,364.0,-22.804,-6.2648,0.0,35.0,0.0,50.0,0.0,0.1321,0.0,15.5416,0.0,0.1321,0.5297,0.0
soccer-mls-2014-19vQ2095K6,,2014,1,MLS,,,0.0,0.0,46.5934,39.7497,0.0,6.0,1.1015,0.0,1.2249,0.0,0.0833,0.0,196.0,0.6,75.0,-0.2473,-0.3298,0.0,6.0,0.0,12.0,0.0,0.0,0.0,4.8985,0.0,0.0,0.6033,0.0
soccer-mls-2015-19vQ2095K6,,2015,1,MLS,,,0.0,0.0,50.8082,44.5915,0.0,6.0,1.0041,0.0,1.201,0.0,0.1875,0.0,293.0,0.5326,92.0,0.2441,0.2654,0.0,9.0,0.0,16.0,0.0,0.0,0.0,4.9959,0.0,0.0,0.53,0.0
soccer-mls-2016-19vQ2095K6,,2016,1,MLS,,,0.0,-0.1227,48.7282,42.06,0.0,16.0,-1.3026,0.0,0.9247,0.0,0.102,2.0,1242.0,0.5772,421.0,0.4388,0.1042,0.0,31.0,0.0,49.0,0.0,0.1227,0.0,17.3026,0.0,0.1227,0.5762,0.0
soccer-mls-2017-19vQ2095K6,,2017,1,MLS,,,0.0,0.0,53.2278,47.5157,0.0,11.0,0.2297,0.0,1.0213,0.0,0.2581,0.0,584.0,0.5202,173.0,0.3563,0.206,0.0,20.0,0.0,31.0,0.0,0.0,0.0,10.7703,0.0,0.0,0.5182,0.0
soccer-mls-2018-19vQ2095K6,,2018,1,MLS,,,0.0,0.0,49.0506,40.6124,0.0,12.0,-0.4925,0.0,0.9606,0.0,0.1087,0.0,684.0,0.5949,195.0,3.7675,1.9321,0.0,33.0,0.0,46.0,0.0,0.0,0.0,12.4925,0.0,0.0,0.5756,0.0
soccer-mls-2019-19vQ2095K6,,2019,1,MLS,,,0.0,0.0,46.2851,39.1284,0.0,13.0,2.2613,0.0,1.2106,0.0,0.1034,0.0,736.0,0.6404,203.0,5.4574,2.6884,0.0,16.0,0.0,29.0,0.0,0.0,0.0,10.7387,0.0,0.0,0.6135,0.0
soccer-mls-2020-19vQ2095K6,,2020,1,MLS,,,0.0,0.0,47.6136,39.4868,0.0,1.0,0.207,0.0,1.2611,0.0,0.1667,0.0,97.0,0.6667,33.0,0.3653,1.1069,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.793,0.0,0.0,0.6556,0.0
soccer-mls-2021-19vQ2095K6,,2021,1,MLS,,,0.0,-0.0261,45.6676,38.9822,0.0,6.0,0.8831,0.0,1.1726,0.0,0.1429,1.0,589.0,0.6364,165.0,6.439,3.9024,0.0,22.0,0.0,28.0,0.0,0.0261,0.0,5.1169,0.0,0.0261,0.5973,0.0
soccer-usl1-2021-gpMO1Pyqzy,,2021,1,USL1,,,0.0,0.0,39.0701,30.2038,0.0,7.0,1.576,0.0,1.2906,0.0,0.1667,0.0,199.0,0.7719,57.0,1.0605,1.8606,0.0,11.0,0.0,18.0,0.0,0.0,0.0,5.424,0.0,0.0,0.7533,0.0
soccer-mls-2022-19vQ2095K6,,2022,1,MLS,,,0.0,0.0,32.6287,24.8681,0.0,7.0,0.1869,0.0,1.0274,0.0,0.15,0.0,398.0,0.8191,94.0,1.4726,1.5666,0.0,13.0,0.0,20.0,0.0,0.0,0.0,6.8131,0.0,0.0,0.8035,0.0
