game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140LAS,2021-05-14,2021,1,WNBA,DAL,LAS,1.0,,8.0,1.0,1.0,1.0,0.667,3.0,2.0,3.0,1.0,2.0,2.0,27.883333333333333,3.0,6.0,7.0,11.0,,2.0
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,3.0,,8.0,0.333,3.0,1.0,0.5,10.0,5.0,2.0,0.6,5.0,3.0,32.43333333333333,4.0,-1.0,14.0,12.0,1.0,
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,1.0,,8.0,,,,0.714,7.0,5.0,2.0,0.667,3.0,2.0,31.0,3.0,4.0,12.0,11.0,,2.0
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,3.0,,4.0,0.5,4.0,2.0,0.545,11.0,6.0,2.0,0.75,4.0,3.0,34.583333333333336,4.0,6.0,17.0,8.0,,
WNBA_202105290DAL,2021-05-29,2021,1,WNBA,PHO,DAL,2.0,,1.0,,,,0.333,6.0,2.0,2.0,0.857,7.0,6.0,28.233333333333334,2.0,-9.0,10.0,3.0,1.0,
WNBA_202106010DAL,2021-06-01,2021,1,WNBA,LAS,DAL,1.0,,4.0,,2.0,,0.6,10.0,6.0,3.0,1.0,3.0,3.0,27.666666666666668,3.0,8.0,15.0,7.0,1.0,2.0
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,1.0,,4.0,,,,0.5,2.0,1.0,1.0,,,,16.433333333333334,,8.0,2.0,4.0,,1.0
WNBA_202106080PHO,2021-06-08,2021,1,WNBA,DAL,PHO,3.0,,2.0,1.0,1.0,1.0,0.667,6.0,4.0,,,,,21.45,2.0,2.0,9.0,4.0,,
WNBA_202106110PHO,2021-06-11,2021,1,WNBA,DAL,PHO,1.0,1.0,2.0,,1.0,,0.4,5.0,2.0,1.0,,,,20.0,1.0,8.0,4.0,3.0,1.0,1.0
WNBA_202106130LVA,2021-06-13,2021,1,WNBA,DAL,LVA,2.0,,2.0,0.333,3.0,1.0,0.286,7.0,2.0,2.0,,,,27.183333333333334,2.0,-5.0,5.0,4.0,2.0,2.0
WNBA_202106170DAL,2021-06-17,2021,1,WNBA,MIN,DAL,2.0,,4.0,1.0,2.0,2.0,0.667,6.0,4.0,3.0,,,,23.333333333333332,1.0,,10.0,5.0,1.0,
WNBA_202106190DAL,2021-06-19,2021,1,WNBA,MIN,DAL,2.0,,3.0,0.5,4.0,2.0,0.333,6.0,2.0,2.0,1.0,4.0,4.0,27.783333333333335,2.0,3.0,10.0,5.0,1.0,1.0
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,2.0,,2.0,,1.0,,0.5,4.0,2.0,3.0,,,,22.9,,-17.0,4.0,2.0,,3.0
WNBA_202106240IND,2021-06-24,2021,1,WNBA,DAL,IND,1.0,,1.0,,1.0,,0.5,4.0,2.0,1.0,1.0,2.0,2.0,18.4,2.0,2.0,6.0,3.0,,1.0
WNBA_202106260DAL,2021-06-26,2021,1,WNBA,WAS,DAL,2.0,,7.0,0.333,3.0,1.0,0.6,5.0,3.0,1.0,,,,27.166666666666668,1.0,8.0,7.0,8.0,,
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,,,2.0,,1.0,,,1.0,,6.0,,,,25.333333333333332,2.0,-5.0,,4.0,3.0,1.0
