game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,,1.0,5.0,6.0,,,,,1.0,7.0,1.0,54.0,77.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,,,2.0,2.0,,1.0,,,1.0,2.0,,48.0,32.0
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,2.0,,6.0,6.0,,,,1.0,6.0,6.0,,58.0,77.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,,2.0,14.0,11.0,1.0,2.0,2.0,,14.0,14.0,3.0,171.0,26.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,1.0,1.0,5.0,5.0,,,1.0,1.0,10.0,6.0,1.0,29.0,77.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,,3.0,3.0,,,,,12.0,3.0,,24.0,-25.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,1.0,3.0,4.0,7.0,,,,,10.0,8.0,,20.0,63.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,3.0,,12.0,16.0,,,1.0,,3.0,17.0,1.0,54.0,154.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,,HTX,ATX,1.0,,20.0,19.0,,2.0,1.0,0.0,8.0,21.0,,100.0,164.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,,ATX,DAL,,1.0,,,,,,,,,2.0,,
