game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2022-WBLMvYAQxe,,2022,1,MLS,,,0.0,-0.1794,22.6339,6.5811,0.0,,,-0.1835,,0.0,,5.0,714.0,0.6961,362.0,-9.9522,-2.7492,0.0,,4.0,,1.0,0.1794,0.1835,,-0.1467,0.3629,0.7236,0.1011
soccer-mlsnp-2022-zeQZe4DqKw,,2022,1,MLSNP,,,1.0,-0.6434,23.5961,6.0926,0.0,,,-0.2243,,1.0,,12.0,886.0,0.7335,529.0,-12.9945,-2.4564,0.0,,5.0,,2.0,1.6434,0.2243,,-0.0309,1.8677,0.758,0.3605
soccer-mls-2023-WBLMvYAQxe,,2023,1,MLS,,,0.0,-0.6305,22.0693,8.9018,0.0,0.0,0.0,-0.1012,0.0,0.0,0.0,2.0,378.0,0.6568,169.0,-5.5255,-3.2695,0.0,0.0,1.0,0.0,0.0,0.6305,0.1012,0.0,-0.1012,0.7317,0.6895,0.1671
soccer-mlsnp-2023-zeQZe4DqKw,,2023,1,MLSNP,,,1.0,-0.1886,21.6016,0.6441,0.0,,,-0.4218,,1.0,,14.0,752.0,0.7656,418.0,-8.4831,-2.0295,0.0,,10.0,,2.0,1.1886,0.4218,,-0.2667,1.6104,0.7858,0.0974
soccer-uslc-2024-7VqGZE35vW,,2024,1,USLC,,,2.0,-0.9466,22.5947,5.8937,1.0,,,-0.194,,3.0,,20.0,2522.0,0.729,1129.0,-9.9068,-0.8775,0.3527,,16.0,,4.0,2.9466,1.194,,-0.2081,4.1405,0.7377,0.8093
soccer-uslc-2025-7VqGZE35vW,,2025,1,USLC,,,0.0,-0.9029,24.5185,5.9754,1.0,,,0.8511,,1.0,,5.0,397.0,0.6429,112.0,-3.336,-2.9785,0.6475,,3.0,,1.0,0.9029,0.1489,,0.2668,1.0518,0.6726,0.0554
