game_id,date,season,week,league,away,home,def_tackles,gp,recv_rec,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,4.0,3.0,45.0,2.0,126.0
