game_id,date,season,week,league,away,home,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,score_pts,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
FOOTBALL_CFL_2016_10_10_EDM@MTL,2016-10-10,2016,1,CFL,EDM,MTL,60.0,3.0,3.0,39.0,172.0,6.0,2.0,1.0,38.0,5.0,2.0,2.0
FOOTBALL_CFL_2016_10_2_TOR@MTL,2016-10-02,2016,1,CFL,TOR,MTL,68.0,7.0,6.0,88.0,437.0,8.0,1.0,1.0,25.0,8.0,5.0,5.0
FOOTBALL_CFL_2016_8_11_MTL@EDM,2016-08-11,2016,1,CFL,MTL,EDM,67.0,4.0,4.0,99.0,257.0,12.0,5.0,4.0,44.0,12.0,,
FOOTBALL_CFL_2016_8_19_MTL@OTT,2016-08-19,2016,1,CFL,MTL,OTT,69.0,7.0,7.0,159.0,462.0,7.0,1.0,1.0,50.0,7.0,6.0,4.0
FOOTBALL_CFL_2016_8_26_WPG@MTL,2016-08-26,2016,1,CFL,WPG,MTL,66.0,4.0,4.0,133.0,254.0,4.0,2.0,1.0,26.0,4.0,1.0,1.0
FOOTBALL_CFL_2016_9_16_MTL@HAM,2016-09-16,2016,1,CFL,MTL,HAM,63.0,2.0,2.0,53.0,125.0,9.0,3.0,2.0,49.0,6.0,,
FOOTBALL_CFL_2016_9_1_OTT@MTL,2016-09-01,2016,1,CFL,OTT,MTL,61.0,2.0,2.0,75.0,121.0,8.0,2.0,2.0,52.0,7.0,1.0,1.0
FOOTBALL_CFL_2016_9_9_MTL@BC,2016-09-09,2016,1,CFL,MTL,BC,65.0,4.0,4.0,91.0,244.0,13.0,4.0,4.0,42.0,12.0,,
