game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2023-10-05-1400974,2023-10-05,2023,1,T20I,Nigeria,Sierra Leone,7.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0
cricket-t20i-2023-10-08-1400980,2023-10-08,2023,1,T20I,Sierra Leone,Nigeria,9.0,0.0,0.0,2.0,4.0,0.0,,1.0
cricket-t20i-2023-10-10-1400983,2023-10-10,2023,1,T20I,Sierra Leone,Rwanda,6.0,1.0,0.0,1.0,8.0,0.0,,1.0
cricket-t20i-2023-10-11-1400985,2023-10-11,2023,1,T20I,Sierra Leone,Rwanda,10.0,0.0,0.0,3.0,5.0,0.0,,1.0
cricket-t20i-2023-10-12-1400987,2023-10-12,2023,1,T20I,Nigeria,Sierra Leone,15.0,1.0,0.0,1.0,10.0,0.0,,1.0
cricket-t20i-2023-10-14-1400989,2023-10-14,2023,1,T20I,Ghana,Sierra Leone,17.0,0.0,0.0,1.0,8.0,0.0,,1.0
cricket-t20i-2024-11-23-1459375,2024-11-23,2024,1,T20I,Sierra Leone,Ivory Coast,24.0,5.0,0.0,1.0,37.0,0.0,,1.0
cricket-t20i-2024-11-24-1459386,2024-11-24,2024,1,T20I,Sierra Leone,Botswana,29.0,4.0,0.0,1.0,40.0,2.0,,1.0
cricket-t20i-2024-11-26-1459380,2024-11-26,2024,1,T20I,St Helena,Sierra Leone,10.0,2.0,0.0,1.0,14.0,0.0,1.0,1.0
cricket-t20i-2024-11-27-1459383,2024-11-27,2024,1,T20I,Nigeria,Sierra Leone,31.0,3.0,0.0,1.0,24.0,0.0,,1.0
cricket-t20i-2024-11-28-1459378,2024-11-28,2024,1,T20I,Sierra Leone,Eswatini,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
