game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2016-KPqjw8PQ6v,,2016,1,NWSL,,,2.0,0.297,21.9524,4.957,0.0,-0.327,2.0,18.0,2029.0,0.7497,919.0,-8.7463,-0.9517,0.0,11.0,5.0,1.703,0.327,-0.0756,2.0299,0.7592,0.1858
soccer-nwsl-2017-KPqjw8PQ6v,,2017,1,NWSL,,,1.0,-0.6071,21.218,8.8796,1.0,0.0484,2.0,25.0,2135.0,0.692,948.0,1.1378,0.12,0.3069,11.0,3.0,1.6071,0.9516,-0.0204,2.5587,0.6908,0.563
soccer-nwsl-2018-KPqjw8PQ6v,,2018,1,NWSL,,,4.0,0.992,20.8008,5.9007,1.0,0.2827,5.0,49.0,2153.0,0.7378,1171.0,37.026,3.1619,0.5626,13.0,2.0,3.008,0.7173,-0.1254,3.7253,0.7062,0.6558
soccer-nwsl-2019-KPqjw8PQ6v,,2019,1,NWSL,,,0.0,-1.3724,19.6232,6.7145,1.0,0.6005,1.0,16.0,1889.0,0.7445,908.0,0.8938,0.0984,0.9877,9.0,3.0,1.3724,0.3995,1.0972,1.7719,0.7435,0.1524
soccer-nwsl-2020-KPqjw8PQ6v,,2020,1,NWSL,,,0.0,-0.1675,19.4096,6.1714,0.0,-0.072,0.0,5.0,934.0,0.7995,374.0,5.9814,1.5993,0.0,2.0,0.0,0.1675,0.072,-0.072,0.2395,0.7835,0.0159
soccer-nwsl-2021-KPqjw8PQ6v,,2021,1,NWSL,,,0.0,-0.7906,20.1759,7.0876,0.0,-0.4416,0.0,12.0,1447.0,0.6684,576.0,-18.8408,-3.271,0.0,9.0,2.0,0.7906,0.4416,0.0244,1.2321,0.7011,0.3841
soccer-nwsl-2022-KPqjw8PQ6v,,2022,1,NWSL,,,4.0,1.7909,20.0055,4.434,1.0,-0.0548,5.0,26.0,2688.0,0.8206,1388.0,47.3855,3.4139,0.3993,16.0,5.0,2.2091,1.0548,-0.2472,3.2639,0.7865,0.5235
soccer-nwsl-2023-7VqG1lYMvW,,2023,1,NWSL,,,1.0,0.2934,19.7473,3.0881,1.0,0.6552,2.0,12.0,2247.0,0.7899,795.0,13.3371,1.6776,0.9025,10.0,2.0,0.7066,0.3448,0.1975,1.0514,0.7732,0.2934
soccer-nwsl-2024-7VqG1lYMvW,,2024,1,NWSL,,,0.0,-0.6622,18.5332,3.3814,0.0,-0.4511,0.0,10.0,1810.0,0.7963,756.0,8.9439,1.183,0.0,13.0,3.0,0.6622,0.4511,-0.288,1.1133,0.7845,0.2646
soccer-nwsl-2025-4JMAk47qKg,,2025,1,NWSL,,,0.0,-0.4292,16.7668,2.408,0.0,-0.4355,0.0,7.0,2467.0,0.8167,944.0,11.5353,1.222,0.0,11.0,2.0,0.4292,0.4355,-0.336,0.8647,0.8045,0.2511
soccer-nwsl-2026-4JMAk47qKg,,2026,1,NWSL,,,1.0,0.3106,18.0689,5.2321,0.0,-0.1004,1.0,8.0,610.0,0.7872,188.0,3.7605,2.0003,0.0,4.0,1.0,0.6894,0.1004,-0.0866,0.7898,0.7672,0.076
