game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_td,pass_yds,pr_no,pr_yds,punt_no,punt_yds,recv_rec,recv_td,recv_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,9.0,3.0,41.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,21.0,47.0,7.0,750.0,2.0
