game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305190WAS,2023-05-19,2023,1,WNBA,NYL,WAS,,,,,,,,,,,,,,0.85,,,,,,
WNBA_202305230WAS,2023-05-23,2023,1,WNBA,CON,WAS,,,,,,,,,,,,,,2.533333333333333,,-2.0,,,,
WNBA_202305260CHI,2023-05-26,2023,1,WNBA,WAS,CHI,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.8166666666666664,,5.0,3.0,,,1.0
WNBA_202306020WAS,2023-06-02,2023,1,WNBA,DAL,WAS,,,,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,2.0,8.9,1.0,7.0,5.0,1.0,,
WNBA_202306030WAS,2023-06-03,2023,1,WNBA,MIN,WAS,,,,0.333,3.0,1.0,0.25,4.0,1.0,2.0,,,,9.45,,-10.0,3.0,,,
WNBA_202306090SEA,2023-06-09,2023,1,WNBA,WAS,SEA,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,12.033333333333333,1.0,2.0,5.0,3.0,,
WNBA_202306110SEA,2023-06-11,2023,1,WNBA,WAS,SEA,2.0,,2.0,,1.0,,0.5,2.0,1.0,2.0,1.0,2.0,2.0,13.1,1.0,20.0,4.0,3.0,1.0,1.0
WNBA_202306130IND,2023-06-13,2023,1,WNBA,WAS,IND,1.0,,2.0,0.286,7.0,2.0,0.286,7.0,2.0,1.0,,,,17.883333333333333,,-18.0,6.0,2.0,,
WNBA_202306160WAS,2023-06-16,2023,1,WNBA,PHO,WAS,,,1.0,0.444,9.0,4.0,0.417,12.0,5.0,3.0,,,,26.85,1.0,13.0,14.0,2.0,,2.0
WNBA_202306180WAS,2023-06-18,2023,1,WNBA,CHI,WAS,2.0,,2.0,0.4,5.0,2.0,0.333,6.0,2.0,1.0,,,,18.8,,7.0,6.0,2.0,1.0,
WNBA_202307070WAS,2023-07-07,2023,1,WNBA,IND,WAS,,,,0.4,5.0,2.0,0.4,5.0,2.0,,1.0,3.0,3.0,24.333333333333332,,14.0,9.0,,1.0,1.0
WNBA_202307090CON,2023-07-09,2023,1,WNBA,WAS,CON,1.0,,2.0,0.333,3.0,1.0,0.333,3.0,1.0,3.0,,,,16.233333333333334,,-1.0,3.0,2.0,,2.0
WNBA_202307110WAS,2023-07-11,2023,1,WNBA,SEA,WAS,2.0,,1.0,0.2,5.0,1.0,0.429,7.0,3.0,1.0,0.667,3.0,2.0,24.483333333333334,1.0,8.0,9.0,2.0,1.0,
WNBA_202307190WAS,2023-07-19,2023,1,WNBA,IND,WAS,1.0,,2.0,0.5,4.0,2.0,0.5,6.0,3.0,,,,,17.716666666666665,,,8.0,2.0,,
WNBA_202307210WAS,2023-07-21,2023,1,WNBA,NYL,WAS,2.0,,2.0,0.167,6.0,1.0,0.143,7.0,1.0,2.0,,,,17.7,,1.0,3.0,2.0,,
WNBA_202307230WAS,2023-07-23,2023,1,WNBA,PHO,WAS,1.0,,1.0,0.25,4.0,1.0,0.429,7.0,3.0,1.0,,,,18.25,,10.0,7.0,1.0,1.0,2.0
