game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2011_SEASON_TOTAL,,2011,1,XLEAGUE,,,29.0,9.6,59.0,4.0,278.0
FOOTBALL_XLEAGUE_2018_SEASON_TOTAL,,2018,1,XLEAGUE,,,32.0,6.5,29.0,1.0,209.0
