game_id,date,season,week,league,away,home,completion_pct,interceptions,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards
FOOTBALL_AF1_2026_4_12_T606163G1168202@T584747,2026-04-12,2026,1,AF1,Michigan Arsenal,Kentucky Barrels,591.0,0.0,22.0,13.0,0.0,15.0,0.0,127.0,0.0,3.0,190.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0
