game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pass_att,pass_int,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,10.0,2.0,34.0,1.0,1.0,6.0,100.0,39.0,16.0,895.0,24.0,2.0,136.0
