game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,3.0,14.0,3.0,27.0,,87.0,7.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,6.0,6.0,39.0,6.0,26.0,6.0,121.0,12.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,3.0,1.0,21.0,2.0,8.0,3.0,45.0,3.0
