game_id,date,season,week,league,away,home,def_ff,def_fr,def_int,def_pd,def_tackles,gp
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,1.0,1.0,6.0,47.0,8.0
