game_id,date,season,week,league,away,home,assists,catches,completions,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-01-BOS-TOR,2023-07-01,2023,10,,BOS,TOR,1.0,5.0,6.0,1.0,7.0,1.0,55.0,44.0
