game_id,date,season,week,league,away,home,interceptions_made,sacks,tackles
SYNTHETIC_CFL_2023_W2_SSK,,2023,2,CFL,,,,,4.0
SYNTHETIC_CFL_2023_W11_SSK,,2023,11,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2024_W1_SSK,,2024,1,CFL,,,0.0,0.0,2.0
