game_id,date,season,week,league,away,home,def_sack,def_solo,def_tot,def_ydsl
FOOTBALL_CFL_2017_11_3_MTL@HAM,2017-11-03,2017,1,CFL,MTL,HAM,1.0,3.0,3.0,11.0
FOOTBALL_CFL_2017_8_31_BAL@NO,2017-08-31,2017,1,CFL,BAL,NO,,1.0,1.0,
