game_id,date,season,week,league,away,home,gp,recv_rec,recv_tgt,recv_yds,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,3.0,6.0,58.0,1.0,9.0
