game_id,date,season,week,league,away,home,extra_point,field_goal_yards,missed
SYNTHETIC_50YARD_2026_W2_JACKSONVILLESHARKS,2026-05-10,2026,2,50YARD,Tulsa Oilers,Jacksonville Sharks,4.0,32.0,
SYNTHETIC_50YARD_2026_W3_JACKSONVILLESHARKS,2026-05-16,2026,3,50YARD,JACKSONVILLE SHARKS,FISHERS FREIGHT,8.0,,1.0
