game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-KPqjwN4Q6v,,2017,1,USLC,,,1.0,0.258,19.4638,7.7657,1.0,0.6066,2.0,10.0,1741.0,0.725,840.0,-3.4927,-0.4158,0.6858,8.0,3.0,0.742,0.3934,-0.1678,1.1354,0.7292,0.3057
soccer-mls-2018-9z5k7Yg5A3,,2018,1,MLS,,,0.0,-0.2925,18.0068,1.0669,0.0,-0.0128,0.0,3.0,252.0,0.7329,146.0,-7.7586,-5.3141,0.0,1.0,0.0,0.2925,0.0128,-0.0128,0.3053,0.786,0.0072
soccer-uslc-2018-KPqjwN4Q6v,,2018,1,USLC,,,0.0,-1.2342,19.5188,6.4173,1.0,0.169,1.0,14.0,2005.0,0.7056,968.0,-4.8234,-0.4983,0.605,13.0,2.0,1.2342,0.831,0.2477,2.0653,0.7106,0.4373
soccer-mls-2019-9z5k7Yg5A3,,2019,1,MLS,,,1.0,0.7813,17.3677,2.3581,0.0,-0.1449,1.0,3.0,82.0,0.7925,53.0,2.5281,4.7699,0.0,1.0,0.0,0.2187,0.1449,-0.1449,0.3636,0.7448,0.027
soccer-uslc-2019-KPqjwN4Q6v,,2019,1,USLC,,,2.0,1.4021,19.6694,6.8724,0.0,-0.2809,2.0,12.0,1761.0,0.7436,940.0,7.2022,0.7662,0.0,9.0,1.0,0.5979,0.2809,-0.1623,0.8788,0.736,0.1693
soccer-mls-2020-9z5k7Yg5A3,,2020,1,MLS,,,1.0,0.6589,21.3058,3.8887,1.0,0.7624,2.0,2.0,717.0,0.7163,349.0,-9.2543,-2.6517,0.0018,7.0,2.0,0.3411,0.2376,0.6561,0.5787,0.7428,0.0548
soccer-mls-2021-9z5k7Yg5A3,,2021,1,MLS,,,0.0,0.0,16.7886,5.3166,0.0,0.0,0.0,0.0,187.0,0.6897,58.0,-2.2137,-3.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278,0.0
soccer-mls-2022-9z5k7Yg5A3,,2022,1,MLS,,,0.0,-0.0156,18.1201,5.4492,1.0,0.8072,1.0,1.0,216.0,0.6875,80.0,-2.7346,-3.4183,0.0,3.0,1.0,0.0156,0.1928,0.0771,0.2083,0.7217,0.0207
soccer-mlsnp-2022-KPqjwN4Q6v,,2022,1,MLSNP,,,0.0,-0.164,24.3378,9.749,4.0,2.4833,4.0,6.0,970.0,0.789,455.0,10.5924,2.328,2.334,11.0,6.0,0.164,1.5167,0.9522,1.6807,0.7657,0.9121
soccer-mls-2023-9z5k7Yg5A3,,2023,1,MLS,,,1.0,0.8227,21.4749,4.9511,0.0,-0.2464,1.0,4.0,583.0,0.7457,232.0,-1.6868,-0.7271,0.0,3.0,1.0,0.1773,0.2464,-0.0858,0.4237,0.753,0.2383
soccer-uslc-2024-9YqdojR5vJ,,2024,1,USLC,,,1.0,-0.7031,22.8645,7.9861,1.0,0.1827,2.0,22.0,2847.0,0.7262,1406.0,-1.7712,-0.126,0.0,18.0,6.0,1.7031,0.8173,-0.1458,2.5205,0.7274,0.528
soccer-uslc-2025-9YqdojR5vJ,,2025,1,USLC,,,1.0,0.0595,21.9978,7.0061,1.0,0.1612,2.0,11.0,1580.0,0.7451,765.0,1.0121,0.1323,0.456,12.0,3.0,0.9405,0.8388,0.318,1.7794,0.7438,0.5157
soccer-uslc-2026-eVq3rNX5WO,,2026,1,USLC,,,2.0,1.2104,25.423,4.922,0.0,-0.0823,2.0,7.0,503.0,0.6942,242.0,10.0479,4.152,0.0,2.0,0.0,0.7896,0.0823,-0.0823,0.8718,0.6527,0.0299
