game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-4wM4Ezg5jB,,2017,1,NWSL,,,1.0,-0.5973,20.2225,5.27,4.0,0.6588,5.0,23.0,1909.0,0.6667,756.0,-23.7645,-3.1435,2.2233,45.0,14.0,1.5973,3.3412,0.9442,4.9385,0.6981,2.6551
soccer-nwsl-2018-KPqjw8PQ6v,,2018,1,NWSL,,,1.0,0.3183,19.1687,5.8038,1.0,-0.2294,2.0,3.0,437.0,0.6412,131.0,-1.6047,-1.2249,0.0002,15.0,9.0,0.6817,1.2294,0.0795,1.9111,0.6535,0.7103
soccer-nwsl-2019-7vQ7BBzqD1,,2019,1,NWSL,,,0.0,-0.7463,20.8466,5.0633,2.0,-0.667,2.0,8.0,690.0,0.6728,217.0,-3.5253,-1.6246,1.1217,23.0,8.0,0.7463,2.667,0.3243,3.4132,0.6891,1.7461
soccer-nwsl-2020-7vQ7BBzqD1,,2020,1,NWSL,,,0.0,-0.1794,21.0329,1.8464,1.0,0.2554,1.0,4.0,337.0,0.704,125.0,-4.2725,-3.418,0.8123,11.0,3.0,0.1794,0.7446,0.0199,0.924,0.7382,0.6892
soccer-nwsl-2021-7vQ7BBzqD1,,2021,1,NWSL,,,0.0,0.0,19.0127,3.0459,0.0,-0.0467,0.0,0.0,58.0,0.6316,19.0,-2.4828,-13.0676,0.0,1.0,1.0,0.0,0.0467,0.0217,0.0467,0.7623,0.0102
