game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2008-07-29-325579,2008-07-29,2008,1,ODI,Netherlands,Scotland,,,,,,,30.0,1.0,0.0,15.0,0.0,1.0,,1.0
cricket-odi-2008-07-31-325580,2008-07-31,2008,1,ODI,Ireland,Scotland,9.0,1.0,1.0,10.0,10.0,0.0,29.0,0.0,0.0,29.0,1.0,0.0,,1.0
cricket-odi-2008-08-12-325572,2008-08-12,2008,1,ODI,Scotland,Kenya,,,,,,,42.0,0.0,1.0,39.0,0.0,1.0,,1.0
cricket-t20i-2008-08-03-354456,2008-08-03,2008,1,T20I,Bermuda,Scotland,,,,,,,24.0,0.0,0.0,22.0,1.0,0.0,,1.0
cricket-t20i-2008-08-04-361531,2008-08-04,2008,1,T20I,Netherlands,Scotland,5.0,0.0,0.0,7.0,2.0,0.0,18.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-t20i-2009-06-06-355992,2009-06-06,2009,1,T20I,New Zealand,Scotland,,,,,,,12.0,0.0,2.0,25.0,0.0,0.0,,1.0
cricket-t20i-2009-06-07-355995,2009-06-07,2009,1,T20I,Scotland,South Africa,2.0,0.0,0.0,10.0,1.0,0.0,24.0,0.0,0.0,40.0,2.0,0.0,,1.0
cricket-t20i-2010-02-11-439505,2010-02-11,2010,1,T20I,Ireland,Scotland,41.0,3.0,0.0,7.0,35.0,0.0,18.0,0.0,0.0,28.0,1.0,1.0,,1.0
cricket-odi-2011-06-29-504779,2011-06-29,2011,1,ODI,Scotland,Netherlands,,,,,,,54.0,0.0,0.0,46.0,0.0,1.0,1.0,1.0
cricket-t20i-2012-03-23-546473,2012-03-23,2012,1,T20I,Canada,Scotland,,,,,,,24.0,0.0,0.0,28.0,0.0,2.0,,1.0
