game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,kr_no,kr_yds,pass_att,pr_no,pr_yds,punt_no,punt_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,3.0,2.0,12.0,11.0,211.0,1.0,3.0,1.0,18.0,641.0,1.0,7.0,1.0,4.0
