game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-X0Oq66zq6D,,2017,1,MLS,,,0.0,-1.1138,20.897,3.557,1.0,0.1575,1.0,13.0,868.0,0.8151,449.0,10.3711,2.3098,0.4577,9.0,1.0,1.1138,0.8425,-0.0046,1.9562,0.792,0.3751
soccer-mls-2018-X0Oq66zq6D,,2018,1,MLS,,,3.0,1.6608,20.2927,2.0785,1.0,0.1359,4.0,11.0,605.0,0.764,250.0,0.6036,0.2414,0.7168,9.0,2.0,1.3392,0.8641,0.0649,2.2033,0.7616,0.4321
soccer-mls-2019-X0Oq66zq6D,,2019,1,MLS,,,1.0,-1.4895,19.6991,3.1894,3.0,0.9465,4.0,32.0,1596.0,0.8098,799.0,23.5358,2.9457,0.8777,24.0,8.0,2.4895,2.0535,0.4907,4.543,0.7803,0.8439
soccer-mls-2020-X0Oq66zq6D,,2020,1,MLS,,,6.0,2.4542,20.4278,3.6863,2.0,-1.179,8.0,24.0,1274.0,0.7224,544.0,-7.2256,-1.3282,2.3044,26.0,7.0,3.5458,3.179,-1.0007,6.7248,0.7357,2.578
soccer-mls-2021-APk5LGOMOW,,2021,1,MLS,,,14.0,4.6913,19.5488,2.2785,4.0,-1.2773,18.0,75.0,3054.0,0.7316,1442.0,-16.9791,-1.1775,1.9853,59.0,15.0,9.3087,5.2773,-1.2574,14.586,0.7434,3.0948
soccer-mls-2022-APk5LGOMOW,,2022,1,MLS,,,5.0,-1.5887,20.547,0.8489,11.0,4.2772,16.0,63.0,2399.0,0.7734,1099.0,3.4671,0.3155,4.9543,46.0,26.0,6.5887,6.7228,2.8322,13.3115,0.7703,3.2336
soccer-mls-2024-pzeQZ6xQKw,,2024,1,MLS,,,9.0,0.678,20.9903,3.189,11.0,-0.6493,20.0,86.0,2878.0,0.7708,1300.0,70.1876,5.399,4.9337,56.0,28.0,8.322,11.6493,0.3615,19.9713,0.7168,6.1464
soccer-mls-2025-kRQabn8MKZ,,2025,1,MLS,,,2.0,-0.3573,22.4757,1.5588,4.0,0.9667,6.0,25.0,986.0,0.7312,346.0,9.3695,2.708,3.5159,16.0,9.0,2.3573,3.0333,0.5865,5.3906,0.7041,3.3155
soccer-mls-2025-pzeQZ6xQKw,,2025,1,MLS,,,5.0,-3.6677,21.2371,4.2519,9.0,0.2363,14.0,55.0,2277.0,0.6652,929.0,-7.5276,-0.8103,4.9694,49.0,19.0,8.6677,8.7637,-0.2492,17.4314,0.6733,4.4597
soccer-mls-2026-kRQabn8MKZ,,2026,1,MLS,,,2.0,1.0342,20.8501,1.5159,1.0,0.3136,3.0,12.0,444.0,0.6577,149.0,-4.0306,-2.7051,0.656,7.0,4.0,0.9658,0.6864,0.1621,1.6522,0.6848,0.5376
