game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,punt_no,punt_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,8.0,286.0,185.0,7.0,17.0,2126.0,4.0,118.0,17.0,24.0
