game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
xiptxdmw9n9f9hb5,2026-05-02,2026,1,50 Yard,Green Bay Blizzard,Fishers Freight,0.0,2.0,95.0,2.0,37.0
SYNTHETIC_50YARD_2026_W2_FISHERSFREIGHT,2026-05-09,2026,2,50YARD,Fishers Freight,Orlando Pirates,,,93.0,1.0,40.0
SYNTHETIC_50YARD_2026_W3_FISHERSFREIGHT,2026-05-16,2026,3,50YARD,JACKSONVILLE SHARKS,FISHERS FREIGHT,1.0,2.0,118.0,1.0,1.0
