game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2019-02-18-1172910,2019-02-18,2019,1,T20I,Thailand,China,11.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0
cricket-t20i-2019-02-19-1172914,2019-02-19,2019,1,T20I,China,Hong Kong,34.0,1.0,0.0,6.0,23.0,0.0,1.0,1.0
cricket-t20i-2019-02-21-1172918,2019-02-21,2019,1,T20I,China,Kuwait,7.0,3.0,1.0,3.0,14.0,0.0,,1.0
cricket-t20i-2019-02-24-1172922,2019-02-24,2019,1,T20I,China,United Arab Emirates,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2019-02-25-1172926,2019-02-25,2019,1,T20I,China,Nepal,39.0,2.0,0.0,5.0,33.0,0.0,,1.0
cricket-t20i-2019-09-19-1197247,2019-09-19,2019,1,T20I,China,Hong Kong,8.0,0.0,0.0,2.0,6.0,0.0,,1.0
cricket-t20i-2019-09-20-1197249,2019-09-20,2019,1,T20I,South Korea,China,42.0,4.0,0.0,2.0,35.0,0.0,,1.0
cricket-t20i-2019-09-22-1197253,2019-09-22,2019,1,T20I,China,Hong Kong,19.0,2.0,0.0,2.0,12.0,0.0,,1.0
