game_id,date,season,week,league,away,home,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds
FOOTBALL_CFL_2018_6_22_HAM@EDM,2018-06-22,2018,1,CFL,HAM,EDM,20.0,3.0,4.0,4.0,42.0
