game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2008-05-08-341302,2008-05-08,2008,1,ODI,Sri Lanka,India,60.0,1.0,0.0,35.0,3.0,1.0,1.0
cricket-odi-2008-05-11-341306,2008-05-11,2008,1,ODI,India,Sri Lanka,60.0,3.0,0.0,10.0,3.0,1.0,1.0
