game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_ALLEYCATS,,2022,1,AUDL,,,7.0,1.0,,,0.0,2.0,,,,2.0,305.0,187.0
SYNTHETIC_AUDL_2022_W2_ALLEYCATS,,2022,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W3_ALLEYCATS,,2022,3,AUDL,,,6.0,1.0,,,0.0,4.0,,,,2.0,431.0,232.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,3.0,1.0,,,0.0,3.0,,,,1.0,165.0,278.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,2.0,0.0,,,0.0,1.0,,,,2.0,227.0,99.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,4.0,0.0,,,0.0,1.0,,,,2.0,259.0,226.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,5.0,0.0,,,0.0,1.0,,,,3.0,193.0,376.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,3.0,0.0,,,0.0,1.0,,,,3.0,111.0,131.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,1.0,,10.0,10.0,,,2.0,,12.0,2.0,77.0,126.0
2023-05-06-MIN-IND,2023-05-06,2023,2,AUDL,MINNESOTA WIND CHILL,INDIANAPOLIS ALLEYCATS,4.0,1.0,39.0,33.0,,4.0,2.0,2.0,36.0,3.0,334.0,227.0
2023-05-13-IND-CHI,2023-05-13,2023,3,AUDL,INDIANAPOLIS ALLEYCATS,CHICAGO UNION,4.0,,31.0,27.0,2.0,1.0,4.0,,30.0,3.0,155.0,179.0
2023-05-20-MAD-IND,2023-05-20,2023,4,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,2.0,2.0,7.0,8.0,,1.0,,,8.0,,57.0,52.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,2.0,,26.0,30.0,,1.0,1.0,,31.0,1.0,138.0,181.0
2023-06-10-CHI-IND,2023-06-10,2023,7,AUDL,CHICAGO UNION,INDIANAPOLIS ALLEYCATS,3.0,1.0,29.0,33.0,,1.0,3.0,1.0,34.0,1.0,89.0,301.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,7.0,1.0,36.0,38.0,1.0,2.0,3.0,2.0,39.0,1.0,120.0,359.0
2023-06-23-IND-MAD,2023-06-23,2023,9,AUDL,INDIANAPOLIS ALLEYCATS,MADISON RADICALS,6.0,,45.0,50.0,1.0,1.0,,4.0,51.0,,163.0,307.0
2023-07-01-MAD-IND,2023-07-01,2023,10,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,5.0,,41.0,49.0,,,4.0,1.0,49.0,,69.0,320.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,4.0,,37.0,41.0,1.0,,2.0,1.0,44.0,3.0,46.0,88.0
2026-05-09-MAD-IND,2026-05-09,2026,3,UFA,radicals,alleycats,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2026-05-15-MIN-IND,2026-05-15,2026,4,UFA,windchill,alleycats,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
