game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W5_OTT,,,5,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_W13_OTT,,,13,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_W14_OTT,,,14,CFL,,,,0.0,6.0,1.0,,,,
SYNTHETIC_CFL_W16_OTT,,,16,CFL,,,,0.0,14.0,1.0,,,,
SYNTHETIC_CFL_2023_W2_OTT,,2023,2,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W9_OTT,,2023,9,CFL,,,0.0,0.0,13.0,1.0,,,0.0,0.0
SYNTHETIC_CFL_2023_W10_OTT,,2023,10,CFL,,,0.0,0.0,2.0,1.0,,,0.0,0.0
SYNTHETIC_CFL_2023_W14_OTT,,2023,14,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W15_OTT,,2023,15,CFL,,,,,,,0.0,4.0,,
SYNTHETIC_CFL_2023_W16_OTT,,2023,16,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W17_OTT,,2023,17,CFL,,,0.0,0.0,25.0,1.0,,,0.0,0.0
SYNTHETIC_CFL_2023_W18_OTT,,2023,18,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2024_W2_OTT,,2024,2,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W6_OTT,,2024,6,CFL,,,,0.0,4.0,1.0,,,,
SYNTHETIC_CFL_2024_W7_OTT,,2024,7,CFL,,,,0.0,4.0,1.0,,,,
SYNTHETIC_CFL_2024_W11_OTT,,2024,11,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2024_W13_OTT,,2024,13,CFL,,,,0.0,-1.0,1.0,0.0,9.0,,
SYNTHETIC_CFL_2024_W14_OTT,,2024,14,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_2024_W19_OTT,,2024,19,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W21_OTT,,2024,21,CFL,,,,0.0,0.0,0.0,0.0,3.0,,
SYNTHETIC_CFL_2025_W1_OTT,,2025,1,CFL,,,,0.0,6.0,1.0,,,,
SYNTHETIC_CFL_2025_W3_OTT,,2025,3,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W4_OTT,,2025,4,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W6_OTT,,2025,6,CFL,,,,0.0,27.0,2.0,,,,
SYNTHETIC_CFL_2025_W12_OTT,,2025,12,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_2025_W14_OTT,,2025,14,CFL,,,,0.0,15.0,1.0,,,,
SYNTHETIC_CFL_2025_W16_OTT,,2025,16,CFL,,,,,7.0,1.0,,,,
SYNTHETIC_CFL_2025_W18_OTT,,2025,18,CFL,,,,0.0,16.0,1.0,,,,
SYNTHETIC_CFL_2025_W20_OTT,,2025,20,CFL,,,,0.0,15.0,1.0,,,,
