game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_sacks,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,2.0,1.0,5.0,1.5,61.0,11.0,11.0,318.0,2.0,37.0
