game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2024-0KPqjA456v,,2024,1,MLS,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soccer-mlsnp-2024-Oa5wDy8q14,,2024,1,MLSNP,,,0.0,-0.7846,17.9322,5.0403,1.0,-0.3561,1.0,3.0,462.0,0.6357,140.0,-8.0616,-5.7583,0.0,10.0,5.0,0.7846,1.3561,-0.056,2.1408,0.6933,0.2088
soccer-mls-2025-0KPqjA456v,,2025,1,MLS,,,2.0,0.3153,18.0461,0.7697,1.0,0.5871,3.0,9.0,1029.0,0.7585,414.0,-6.2171,-1.5017,0.5817,7.0,2.0,1.6847,0.4129,0.7089,2.0975,0.7735,0.2629
soccer-mlsnp-2025-Oa5wDy8q14,,2025,1,MLSNP,,,1.0,-0.0449,17.4773,0.0153,2.0,1.4153,3.0,9.0,682.0,0.8403,288.0,13.8254,4.8005,0.4603,10.0,7.0,1.0449,0.5847,0.2406,1.6296,0.7923,0.1733
soccer-mls-2026-0KPqjA456v,,2026,1,MLS,,,2.0,-0.18,16.4892,3.4957,0.0,-0.8095,2.0,9.0,747.0,0.7722,281.0,3.6035,1.2824,0.0,4.0,1.0,2.18,0.8095,-0.1131,2.9895,0.7594,0.5874
