game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,4.0,3.0,12.0,44.0,33.0,1.0,40.0
