game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-odi-2003-02-16-65246,2003-02-16,2003,1,ODI,Netherlands,England,2.0,0.0,0.0,5.0,0.0,0.0,1.0
cricket-odi-2003-02-25-65260,2003-02-25,2003,1,ODI,Pakistan,Netherlands,7.0,1.0,0.0,4.0,7.0,0.0,1.0
cricket-odi-2003-03-03-65271,2003-03-03,2003,1,ODI,Netherlands,Namibia,129.0,11.0,1.0,3.0,134.0,3.0,1.0
