game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
4,2024-03-31,2024,1,UFL,ROUGHNECKS,SHOWBOATS,0.0,5.0,1.0,0.0,0.0
5,2024-04-06,2024,2,UFL,SHOWBOATS,BRAHMAS,0.0,5.0,1.0,0.0,5.0
10,2024-04-13,2024,3,UFL,STALLIONS,SHOWBOATS,0.0,37.0,4.0,0.0,10.0
13,2024-04-20,2024,4,UFL,BATTLEHAWKS,SHOWBOATS,,,,0.0,7.0
20,2024-04-28,2024,5,UFL,SHOWBOATS,PANTHERS,0.0,1.0,1.0,,
21,2024-05-04,2024,6,UFL,SHOWBOATS,STALLIONS,0.0,6.0,1.0,,
25,2024-05-11,2024,7,UFL,RENEGADES,SHOWBOATS,0.0,0.0,3.0,0.0,29.0
29,2024-05-18,2024,8,UFL,PANTHERS,SHOWBOATS,,,,0.0,2.0
35,2024-05-26,2024,9,UFL,SHOWBOATS,DEFENDERS,,,,0.0,19.0
40,2024-06-02,2024,10,UFL,SHOWBOATS,ROUGHNECKS,0.0,15.0,2.0,0.0,0.0
