game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,3.0,4.0,30.0,6.0,2.0,11.0,33.0,2.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,7.0,7.0,63.0,1.0,21.0,-3.0,113.0,18.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,5.0,3.0,35.0,,,6.0,32.0,2.0
