game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,2.0,2.0,,3.0,,5.0,5.0,2.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,4.0,18.0,12.0,54.0,13.0,88.0,9.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,2.0,15.0,4.0,46.0,,41.0,9.0
