game_id,date,season,week,league,away,home,gp,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,9.0,4.0,81.0,25.0,2.0,434.0,4.0,36.0
