game_id,date,season,week,league,away,home,def_ast,def_solo,def_tot
FOOTBALL_CFL_2017_10_27_HAM@OTT,2017-10-27,2017,1,CFL,HAM,OTT,,1.0,1.0
FOOTBALL_CFL_2017_11_3_MTL@HAM,2017-11-03,2017,1,CFL,MTL,HAM,,1.0,1.0
FOOTBALL_CFL_2017_8_13_DET@IND,2017-08-13,2017,1,CFL,DET,IND,2.0,1.0,3.0
FOOTBALL_CFL_2017_8_19_IND@DAL,2017-08-19,2017,1,CFL,IND,DAL,,1.0,1.0
FOOTBALL_CFL_2017_8_31_CIN@IND,2017-08-31,2017,1,CFL,CIN,IND,,3.0,3.0
