game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2026_W1_HOUSTONGAMBLERS,2026-03-28,2026,1,UFL,HOUSTON GAMBLERS,DALLAS RENEGADES,2.0,,0.0,261.0,1.0,36.0
SYNTHETIC_UFL_2026_W2_HOUSTONGAMBLERS,2026-04-05,2026,2,UFL,BIRMINGHAM STALLIONS,HOUSTON GAMBLERS,0.0,,0.0,234.0,0.0,37.0
SYNTHETIC_UFL_2026_W3_HOUSTONGAMBLERS,2026-04-11,2026,3,UFL,HOUSTON GAMBLERS,DC DEFENDERS,1.0,1.0,1.0,171.0,0.0,23.0
SYNTHETIC_UFL_2026_W4_HOUSTONGAMBLERS,2026-04-16,2026,4,UFL,LOUISVILLE KINGS,HOUSTON GAMBLERS,0.0,,0.0,107.0,1.0,21.0
SYNTHETIC_UFL_2026_W5_HOUSTONGAMBLERS,2026-04-26,2026,5,UFL,COLUMBUS AVIATORS,HOUSTON GAMBLERS,0.0,,0.0,146.0,1.0,37.0
SYNTHETIC_UFL_2026_W6_HOUSTONGAMBLERS,2026-05-01,2026,6,UFL,HOUSTON GAMBLERS,COLUMBUS AVIATORS,0.0,,1.0,103.0,0.0,36.0
