game_id,date,season,week,league,away,home,assists,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,22.0,1.0,13.0,1.0,12.0,1.0
