game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-cpl-2015-06-26-857713,2015-06-26,2015,1,CPL,St Lucia Zouks,Guyana Amazon Warriors,18.0,0.0,0.0,17.0,0.0,0.0,,1.0
cricket-cpl-2016-07-02-1025987,2016-07-02,2016,1,CPL,Trinbago Knight Riders,Guyana Amazon Warriors,12.0,0.0,0.0,21.0,0.0,1.0,1.0,1.0
