game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,2.0,1.0,,2.0,,-1.0,4.0,6.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,9.0,8.0,7.0,67.0,9.0,69.0,8.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,,8.0,7.0,31.0,4.0,29.0,4.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,,6.0,7.0,62.0,6.0,32.0,2.0
