game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,,,8.0,,7.0,20.0,13.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,7.0,3.0,21.0,2.0,21.0,4.0,112.0,8.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,2.0,28.0,,16.0,1.0,76.0,4.0
