game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2016-KPqjw8PQ6v,,2016,1,NWSL,,,0.0,-0.0448,38.9533,31.7952,0.0,15.0,-0.7909,0.0,0.9499,0.0,0.2593,1.0,1372.0,0.6067,539.0,-18.5188,-3.4358,0.0,35.0,0.0,54.0,0.0,0.0448,0.0,15.7909,0.0,0.0448,0.641,0.0
soccer-nwsl-2017-KPqjw8PQ6v,,2017,1,NWSL,,,0.0,-0.0655,42.5654,35.378,0.0,26.0,-0.3718,0.0,0.9859,0.0,0.1979,1.0,2231.0,0.5779,777.0,3.1493,0.4053,0.0,66.0,0.0,96.0,0.0,0.0655,0.0,26.3718,0.0,0.0655,0.5738,0.0
soccer-nwsl-2018-KPqjw8PQ6v,,2018,1,NWSL,,,0.0,-0.0576,37.9662,29.3738,0.0,30.0,1.5834,0.0,1.0557,0.0,0.165,1.0,2239.0,0.6558,982.0,3.7502,0.3819,0.0,69.0,0.0,103.0,0.0,0.0576,0.0,28.4166,0.0,0.0576,0.652,0.0
soccer-nwsl-2019-KPqjw8PQ6v,,2019,1,NWSL,,,0.0,0.0,41.1452,33.8772,0.0,19.0,-0.2278,0.0,0.9882,0.0,0.2222,0.0,1560.0,0.6158,557.0,10.465,1.8788,0.0,51.0,0.0,72.0,0.0,0.0,0.0,19.2278,0.0,0.0,0.597,0.0
soccer-nwsl-2020-KPqjw8PQ6v,,2020,1,NWSL,,,0.0,-0.0391,30.1749,22.9854,0.0,13.0,-3.5617,0.0,0.7849,0.0,0.2128,1.0,1005.0,0.7888,374.0,5.4024,1.4445,0.0,34.0,0.0,47.0,0.0,0.0391,0.0,16.5617,0.0,0.0391,0.7743,0.0
soccer-nwsl-2021-KPqjw8PQ6v,,2021,1,NWSL,,,0.0,0.0,33.9401,25.9255,0.0,16.0,1.7384,0.0,1.1219,0.0,0.1842,0.0,976.0,0.7247,316.0,-3.309,-1.0471,0.0,22.0,0.0,38.0,0.0,0.0,0.0,14.2616,0.0,0.0,0.7352,0.0
soccer-nwsl-2022-KPqjw8PQ6v,,2022,1,NWSL,,,0.0,-0.0422,32.7047,23.0339,0.0,30.0,1.9697,0.0,1.0703,0.0,0.1111,1.0,2611.0,0.7408,764.0,-4.0039,-0.5241,0.0,74.0,0.0,108.0,0.0,0.0422,0.0,28.0303,0.0,0.0422,0.7461,0.0
soccer-nwsl-2023-KPqjw8PQ6v,,2023,1,NWSL,,,0.0,-0.034,33.5182,24.9006,0.0,56.0,9.6447,0.0,1.2081,0.0,0.1164,1.0,2316.0,0.7424,893.0,5.5607,0.6227,0.0,89.0,0.0,146.0,0.0,0.034,0.0,46.3553,0.0,0.034,0.7362,0.0
soccer-nwsl-2024-KPqjw8PQ6v,,2024,1,NWSL,,,0.0,0.0,32.8114,24.3232,0.0,35.0,0.5174,0.0,1.015,0.0,0.1102,0.0,2585.0,0.7455,892.0,9.6206,1.0785,0.0,86.0,0.0,127.0,0.0,0.0,0.0,34.4826,0.0,0.0,0.7347,0.0
soccer-nwsl-2025-KPqjw8PQ6v,,2025,1,NWSL,,,0.0,-0.1472,28.0412,18.9799,1.0,45.0,7.0523,0.1793,1.1858,1.0,0.1345,1.0,2350.0,0.8608,819.0,35.4381,4.327,1.8992,73.0,1.0,119.0,1.0,0.1472,0.8207,37.9477,0.0027,0.9679,0.8175,1.5586
soccer-nwsl-2026-KPqjw8PQ6v,,2026,1,NWSL,,,0.0,0.0,28.5753,20.5087,0.0,17.0,4.4376,0.0,1.3532,0.0,0.122,0.0,712.0,0.7773,247.0,-2.214,-0.8964,0.0,24.0,0.0,41.0,0.0,0.0,0.0,12.5624,0.0,0.0,0.7863,0.0
