game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2025-07-26-1494771,2025-07-26,2025,1,T20I,Finland,Estonia,1.0,0.0,1.0,11.0,1.0,0.0,24.0,0.0,0.0,15.0,2.0,0.0,,1.0,1.0
cricket-t20i-2025-07-27-1494772,2025-07-27,2025,1,T20I,Estonia,Finland,,,,,,,24.0,0.0,0.0,19.0,2.0,2.0,1.0,,1.0
cricket-t20i-2026-05-08-1533398,2026-05-08,2026,1,T20I,Cyprus,Finland,,,,,,,18.0,0.0,0.0,21.0,1.0,4.0,,,1.0
cricket-t20i-2026-05-09-1533399,2026-05-09,2026,1,T20I,Finland,Cyprus,1.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,8.0,2.0,3.0,,,1.0
cricket-t20i-2026-05-09-1533400,2026-05-09,2026,1,T20I,Finland,Cyprus,,,,,,,24.0,0.0,1.0,26.0,1.0,1.0,,1.0,1.0
