game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_W2_PIT,,,2,USFL,,,0.0,12.0,1.0
SYNTHETIC_USFL_W3_PIT,,,3,USFL,,,0.0,18.0,2.0
SYNTHETIC_USFL_W4_PIT,,,4,USFL,,,0.0,8.0,1.0
