game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,rush_att,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,2.0,10.0,5.0,1.0,5.0
