game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W1_GENERALS,,2023,1,USFL,,,0.0,4.0,1.0,0.0,36.0
SYNTHETIC_USFL_2023_W2_GENERALS,,2023,2,USFL,,,0.0,5.0,2.0,0.0,21.0
SYNTHETIC_USFL_2023_W9_GENERALS,,2023,9,USFL,,,,,,0.0,27.0
SYNTHETIC_USFL_2023_W10_GENERALS,,2023,10,USFL,,,,42.0,3.0,0.0,5.0
