game_id,date,season,week,league,away,home,receiving_yards,receptions
SYNTHETIC_50YARD_2026_W3_SANANTONIOGUNSLINGERS,2026-05-16,2026,3,50YARD,SAN DIEGO STRIKE FORCE,SAN ANTONIO GUNSLINGERS,21.0,1.0
