game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2025-03-04-1443568,2025-03-04,2025,1,ODI,Sri Lanka,New Zealand,,,,,,,1.0,,1.0
cricket-odi-2025-03-07-1443569,2025-03-07,2025,1,ODI,New Zealand,Sri Lanka,21.0,5.0,1.0,8.0,34.0,0.0,3.0,,1.0
cricket-odi-2025-03-09-1443570,2025-03-09,2025,1,ODI,New Zealand,Sri Lanka,5.0,1.0,1.0,8.0,9.0,0.0,1.0,,1.0
cricket-t20i-2025-03-14-1443571,2025-03-14,2025,1,T20I,New Zealand,Sri Lanka,6.0,0.0,0.0,8.0,4.0,0.0,,1.0,1.0
cricket-t20i-2025-03-16-1443572,2025-03-16,2025,1,T20I,Sri Lanka,New Zealand,,,,,,,,1.0,1.0
cricket-t20i-2025-03-21-1443574,2025-03-21,2025,1,T20I,New Zealand,Australia,,,,,,,1.0,,1.0
cricket-t20i-2025-03-23-1443575,2025-03-23,2025,1,T20I,Australia,New Zealand,2.0,0.0,0.0,8.0,3.0,0.0,1.0,,1.0
cricket-t20i-2025-03-26-1443576,2025-03-26,2025,1,T20I,Australia,New Zealand,1.0,0.0,0.0,8.0,0.0,0.0,,,1.0
cricket-odi-2026-03-11-1491704,2026-03-11,2026,1,ODI,New Zealand,Zimbabwe,5.0,0.0,0.0,6.0,5.0,0.0,,,1.0
cricket-t20i-2026-02-27-1491700,2026-02-27,2026,1,T20I,New Zealand,Zimbabwe,,,,,,,1.0,1.0,1.0
