game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_orlando-predators_SEASON_TOTAL,2021-12-31,,0,,,ORLANDO PREDATORS,20.0,5.0,3.0,11.5,29.0,3.0,115.0,57.5,10.0,5.0,10.0,115.0,57.5
