game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,5.0,27.0,1.0,34.0,-1.0,41.0,10.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,3.0,4.0,2.0,3.0,24.0,4.0,29.0,6.0
