game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305200DAL,2023-05-20,2023,1,WNBA,ATL,DAL,1.0,,1.0,,1.0,,,1.0,,,,,,,5.35,,-4.0,,1.0,1.0,1.0
WNBA_202305230MIN,2023-05-23,2023,1,WNBA,ATL,MIN,2.0,,2.0,,,,0.5,2.0,1.0,2.0,,,,,9.783333333333333,2.0,7.0,2.0,4.0,1.0,1.0
WNBA_202305280ATL,2023-05-28,2023,1,WNBA,IND,ATL,2.0,1.0,4.0,,,,,2.0,,,,,,,10.283333333333333,,-4.0,,4.0,,3.0
WNBA_202305300ATL,2023-05-30,2023,1,WNBA,CHI,ATL,2.0,1.0,3.0,1.0,1.0,1.0,0.556,9.0,5.0,2.0,1.0,2.0,2.0,,18.85,,1.0,13.0,3.0,1.0,1.0
WNBA_202306020ATL,2023-06-02,2023,1,WNBA,LVA,ATL,3.0,,2.0,,2.0,,0.5,4.0,2.0,2.0,,,,,13.333333333333334,,-5.0,4.0,2.0,1.0,
WNBA_202306090ATL,2023-06-09,2023,1,WNBA,NYL,ATL,5.0,1.0,6.0,1.0,1.0,1.0,0.429,7.0,3.0,4.0,,,,,27.716666666666665,,4.0,7.0,6.0,,3.0
WNBA_202306110ATL,2023-06-11,2023,1,WNBA,CON,ATL,4.0,,2.0,,,,,4.0,,3.0,1.0,2.0,2.0,,31.683333333333334,,1.0,2.0,2.0,1.0,3.0
WNBA_202306130NYL,2023-06-13,2023,1,WNBA,ATL,NYL,1.0,,9.0,0.5,4.0,2.0,0.364,11.0,4.0,2.0,1.0,3.0,3.0,,36.9,,6.0,13.0,9.0,,4.0
WNBA_202306150CON,2023-06-15,2023,1,WNBA,ATL,CON,9.0,,4.0,,1.0,,0.444,9.0,4.0,6.0,1.0,2.0,2.0,,34.43333333333333,,6.0,10.0,4.0,,5.0
WNBA_202306180IND,2023-06-18,2023,1,WNBA,ATL,IND,5.0,,4.0,,,,0.667,6.0,4.0,2.0,,2.0,,,26.25,,9.0,8.0,4.0,,3.0
WNBA_202306200DAL,2023-06-20,2023,1,WNBA,ATL,DAL,4.0,1.0,2.0,,1.0,,0.25,4.0,1.0,4.0,0.5,4.0,2.0,,25.466666666666665,,2.0,4.0,2.0,1.0,1.0
WNBA_202306230ATL,2023-06-23,2023,1,WNBA,NYL,ATL,3.0,,,,1.0,,0.111,9.0,1.0,4.0,,,,,24.066666666666666,1.0,-17.0,2.0,1.0,2.0,5.0
WNBA_202306280WAS,2023-06-28,2023,1,WNBA,ATL,WAS,5.0,2.0,1.0,,1.0,,,6.0,,2.0,,,,,20.016666666666666,,-19.0,,1.0,1.0,2.0
WNBA_202306300ATL,2023-06-30,2023,1,WNBA,WAS,ATL,1.0,,1.0,,1.0,,,2.0,,3.0,,,,,5.433333333333334,,2.0,,1.0,,
WNBA_202307020ATL,2023-07-02,2023,1,WNBA,LAS,ATL,5.0,1.0,2.0,,2.0,,0.333,6.0,2.0,,0.833,6.0,5.0,,19.733333333333334,1.0,16.0,9.0,3.0,,1.0
WNBA_202307050LAS,2023-07-05,2023,1,WNBA,ATL,LAS,4.0,1.0,3.0,,1.0,,0.333,9.0,3.0,3.0,,,,,18.183333333333334,,-2.0,6.0,3.0,,
WNBA_202307070CHI,2023-07-07,2023,1,WNBA,ATL,CHI,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,8.166666666666666,,1.0,,1.0,,1.0
WNBA_202307090CHI,2023-07-09,2023,1,WNBA,ATL,CHI,1.0,,1.0,,1.0,,0.667,3.0,2.0,3.0,,,,,12.45,,-3.0,4.0,1.0,,1.0
WNBA_202307120ATL,2023-07-12,2023,1,WNBA,SEA,ATL,3.0,,3.0,,,,0.4,5.0,2.0,5.0,1.0,3.0,3.0,,22.483333333333334,1.0,-5.0,7.0,4.0,1.0,
WNBA_202307180ATL,2023-07-18,2023,1,WNBA,MIN,ATL,1.0,,1.0,,2.0,,0.25,4.0,1.0,3.0,,,,,11.683333333333334,,8.0,2.0,1.0,1.0,1.0
WNBA_202307200CON,2023-07-20,2023,1,WNBA,ATL,CON,,,,,,,,2.0,,1.0,,,,,5.533333333333333,2.0,-1.0,,2.0,,
WNBA_202307220ATL,2023-07-22,2023,1,WNBA,CON,ATL,,,,,,,,,,,,,,,1.4,,,,,,
WNBA_202307250ATL,2023-07-25,2023,1,WNBA,PHO,ATL,5.0,2.0,2.0,,,,0.333,6.0,2.0,2.0,0.5,2.0,1.0,,18.616666666666667,1.0,1.0,5.0,3.0,1.0,4.0
WNBA_202307270NYL,2023-07-27,2023,1,WNBA,ATL,NYL,,,,,,,,,,,,2.0,,,1.8666666666666667,,-2.0,,,,
WNBA_202307300ATL,2023-07-30,2023,1,WNBA,WAS,ATL,1.0,,1.0,,,,0.5,2.0,1.0,,,,,,9.066666666666666,,7.0,2.0,1.0,,
