game_id,date,season,week,league,away,home,completion_pct,games_played,interceptions,kick_returns,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passer_rating,passing_tds,passing_yards,passing_yards_per_game,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_jacksonville-sharks_SEASON_TOTAL,2021-12-31,,0,,,JACKSONVILLE SHARKS,0.0,7.0,1.0,3.4,1.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,24.0,-18.5,0.0,0.0,4.0,-5.3,2.0,0.3,20.0,0.0,0.0
