game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_yards
SYNTHETIC_50YARD_2026_W3_VEGASKNIGHTHAWKS,2026-05-18,2026,3,50YARD,VEGAS KNIGHT HAWKS,ORLANDO PIRATES,1.0,15.0,2.0,1.0
