game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-cpl-2018-09-02-1148670,2018-09-02,2018,1,CPL,Barbados Tridents,St Lucia Stars,24.0,0.0,1.0,21.0,2.0,0.0,1.0,1.0
cricket-cpl-2019-09-06-1185839,2019-09-06,2019,1,CPL,Trinbago Knight Riders,Jamaica Tallawahs,18.0,0.0,0.0,38.0,1.0,0.0,,1.0
cricket-cpl-2019-09-10-1185843,2019-09-10,2019,1,CPL,Jamaica Tallawahs,St Kitts and Nevis Patriots,18.0,0.0,0.0,32.0,0.0,0.0,,1.0
cricket-cpl-2019-09-15-1185848,2019-09-15,2019,1,CPL,Barbados Tridents,Jamaica Tallawahs,24.0,0.0,0.0,38.0,0.0,3.0,,1.0
