game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-07-02-1440443,2024-07-02,2024,1,T20I,Indonesia,Bhutan,8.0,0.0,1.0,10.0,2.0,0.0,24.0,0.0,0.0,14.0,2.0,1.0,1.0,1.0
cricket-t20i-2024-07-03-1440446,2024-07-03,2024,1,T20I,Bhutan,Indonesia,7.0,0.0,0.0,9.0,1.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,,1.0
cricket-t20i-2024-07-06-1440448,2024-07-06,2024,1,T20I,Bhutan,Singapore,,,,,,,24.0,0.0,0.0,17.0,1.0,1.0,,1.0
cricket-t20i-2024-07-07-1440449,2024-07-07,2024,1,T20I,Indonesia,Bhutan,,,,,,,24.0,0.0,0.0,14.0,2.0,4.0,,1.0
cricket-t20i-2024-07-08-1440451,2024-07-08,2024,1,T20I,Bhutan,Singapore,,,,,,,24.0,0.0,0.0,26.0,0.0,2.0,1.0,1.0
cricket-t20i-2024-12-22-1464725,2024-12-22,2024,1,T20I,Bhutan,Myanmar,3.0,0.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,16.0,1.0,4.0,2.0,1.0
cricket-t20i-2024-12-24-1464726,2024-12-24,2024,1,T20I,Myanmar,Bhutan,8.0,0.0,0.0,10.0,4.0,0.0,12.0,0.0,0.0,13.0,2.0,0.0,,1.0
cricket-t20i-2024-12-27-1464728,2024-12-27,2024,1,T20I,Bhutan,Myanmar,,,,,,,5.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2025-05-12-1483766,2025-05-12,2025,1,T20I,Kuwait,Bhutan,,,,,,,6.0,0.0,0.0,3.0,0.0,1.0,,1.0
cricket-t20i-2025-05-15-1483772,2025-05-15,2025,1,T20I,Thailand,Bhutan,,,,,,,12.0,0.0,0.0,14.0,1.0,0.0,,1.0
cricket-t20i-2025-05-16-1483775,2025-05-16,2025,1,T20I,Kuwait,Bhutan,2.0,0.0,0.0,7.0,2.0,0.0,12.0,0.0,0.0,10.0,1.0,1.0,,1.0
cricket-t20i-2026-01-20-1519145,2026-01-20,2026,1,T20I,Malaysia,Bhutan,2.0,1.0,1.0,9.0,5.0,0.0,24.0,0.0,0.0,12.0,1.0,1.0,,1.0
cricket-t20i-2026-01-22-1519147,2026-01-22,2026,1,T20I,Hong Kong,Bhutan,1.0,0.0,1.0,8.0,1.0,0.0,24.0,0.0,0.0,36.0,2.0,1.0,,1.0
cricket-t20i-2026-01-24-1519148,2026-01-24,2026,1,T20I,Malaysia,Bhutan,,,,,,,24.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0
cricket-t20i-2026-01-25-1519149,2026-01-25,2026,1,T20I,Hong Kong,Bhutan,2.0,0.0,0.0,8.0,1.0,0.0,24.0,1.0,0.0,12.0,3.0,0.0,,1.0
cricket-t20i-2026-01-27-1519151,2026-01-27,2026,1,T20I,Malaysia,Bhutan,,,,,,,18.0,0.0,0.0,27.0,1.0,1.0,,1.0
cricket-t20i-2026-01-29-1519152,2026-01-29,2026,1,T20I,Hong Kong,Bhutan,31.0,1.0,1.0,7.0,23.0,1.0,12.0,0.0,0.0,13.0,0.0,0.0,,1.0
