game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2016-7vQ7BBzqD1,,2016,1,NWSL,,,2.0,0.9527,23.359,8.2007,1.0,0.6304,3.0,15.0,1906.0,0.7924,1315.0,35.018,2.663,0.217,6.0,3.0,1.0473,0.3696,-0.055,1.4168,0.7658,0.1979
soccer-nwsl-2017-7vQ7BBzqD1,,2017,1,NWSL,,,0.0,-0.4443,23.3567,9.6154,0.0,-0.0415,0.0,9.0,1955.0,0.7834,1242.0,26.6315,2.1442,0.0,2.0,0.0,0.4443,0.0415,-0.0415,0.4858,0.762,0.0013
soccer-nwsl-2018-7vQ7BBzqD1,,2018,1,NWSL,,,0.0,-0.5028,24.802,11.5257,0.0,-0.0838,0.0,5.0,1940.0,0.737,1118.0,3.4818,0.3114,0.0,4.0,1.0,0.5028,0.0838,-0.0519,0.5867,0.7339,0.0668
soccer-nwsl-2019-7vQ7BBzqD1,,2019,1,NWSL,,,0.0,-0.4405,24.7274,10.7699,0.0,0.0,0.0,9.0,2391.0,0.7879,1353.0,29.7725,2.2005,0.0,0.0,0.0,0.4405,0.0,0.0,0.4405,0.7659,0.0
soccer-nwsl-2020-7vQ7BBzqD1,,2020,1,NWSL,,,0.0,-0.506,24.2724,11.9664,0.0,-0.074,0.0,4.0,402.0,0.8101,237.0,14.4772,6.1085,0.0,1.0,0.0,0.506,0.074,-0.074,0.5799,0.749,0.0
soccer-nwsl-2021-7vQ7BBzqD1,,2021,1,NWSL,,,1.0,-0.1601,21.5456,9.4756,0.0,-0.0397,1.0,18.0,2235.0,0.7872,1344.0,61.4923,4.5753,0.0,2.0,0.0,1.1601,0.0397,-0.0397,1.1999,0.7414,0.0132
soccer-nwsl-2022-7vQ7BBzqD1,,2022,1,NWSL,,,1.0,-0.5244,21.5699,10.6315,0.0,-0.1147,1.0,24.0,2426.0,0.7142,1529.0,46.8658,3.0651,0.0,5.0,1.0,1.5244,0.1147,-0.0755,1.6391,0.6835,0.0836
soccer-nwsl-2023-7vQ7BBzqD1,,2023,1,NWSL,,,1.0,0.1011,22.3197,9.2999,0.0,-0.1119,1.0,14.0,2585.0,0.7801,1405.0,64.5709,4.5958,0.0,2.0,0.0,0.8989,0.1119,-0.1119,1.0108,0.7341,0.1032
soccer-nwsl-2024-7vQ7BBzqD1,,2024,1,NWSL,,,0.0,-0.5984,23.7401,7.1647,0.0,-0.0133,0.0,9.0,1769.0,0.8416,1048.0,31.0942,2.967,0.0,1.0,0.0,0.5984,0.0133,-0.0133,0.6118,0.8119,0.0091
soccer-nwsl-2025-7vQ7BBzqD1,,2025,1,NWSL,,,1.0,0.1982,22.8836,8.9,0.0,0.0,1.0,13.0,1502.0,0.7833,826.0,21.9007,2.6514,0.0,0.0,0.0,0.8018,0.0,0.0,0.8018,0.7568,0.0
